Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
26.65,DE NORA Alessandra,AF,2007,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.68,OLIINYK Anzhelika,JF,2005,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.81,LUCHETTI Greta,SF,1999,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.07,PARIS Giulia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.41,CARBONOLI Beatrice,JF,2006,RM243 SPORT RACE S.S.D. A R.L.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.4,DE SANTIS Chiara,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.54,BRUSCAGIN Arianna,AF,2007,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.58,BUCCELLA Giulia,JF,2005,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.76,BINAGLIA Arianna,AF,2007,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.91,SAIGLIA Viola,AF,2007,SS059 ATL LEGG PORTO TORRES,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.15,BRILLARELLI Angelika,AF,2007,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.72,GIUBILO Arianna,AF,2007,BO506 A.S.D. PONTEVECCHIO BOLOGNA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.78,KHALIL Maryem,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.13,TESI Eleonora,JF,2006,PT115 PISTOIATLETICA 1983,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.37,GORGONI Aurora,AF,2007,BA089 ALTERATLETICA LOCOROTONDO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.57,ANSELMO Elisa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.77,MARTINO Giada,JF,2005,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.91,DI GIUSEPPE Arianna,AF,2008,RM232 ASD ROMATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.5,FALCONE Elena,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.63,FRAIESE D'AMATO Rebecca,PF,2003,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.96,CACCIOLARI Mariachiara,AF,2008,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.05,ROMAGNOLI Giulia,AF,2007,RS048 TOP RUNNERS CASTELLI ROMANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.6,GIOMETTI Chiara,AF,2007,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
26.45,ONGOLO Amelie islande,PF,2004,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.03,VENTURINI Elena,PF,2003,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.48,CIOTTI Alice,AF,2007,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.54,ROSELLI Sofia,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.54,NERI Angelica,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.95,LORENZINI Dalila,JF,2006,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.48,PICCINATO Asia,JF,2006,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.8,FANTINI Jessica,SF45,1977,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.84,DALY Beatrice,AF,2007,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.07,PINI Jasmine,JF,2005,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.14,MORONCELLI Alicia,JF,2005,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.58,ANGELINI Ines maria,JF,2006,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.21,CASTI Clarissa,AF,2008,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.26,PROVENZIANI Sonia,JF,2006,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.74,NASTASI Maria laura,SF,1997,RM068 TIRRENO ATLETICA CIVITAVECCHIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.81,PELLICANI Ilaria,SF,1999,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.2,MENGARELLI Anna,JF,2006,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.35,IMPERATORI Giulia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.13,ALESI Siria,JF,2006,AP005 ASA ASCOLI PICENO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.14,MOSCATELLI Elisabetta,AF,2007,MC042 A.S.D. ATLETICA AMA CIVITANOVA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.18,MARCACCIO Giada,AF,2007,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.0,FILIPPI Elena,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.03,DI IORIO Miriam,SF55,1966,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.59,DONOFRIO Sara,JF,2006,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.22,RIDA Iman,AF,2008,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.57,VINCENZI Viola,AF,2008,FC049 ATL. ENDAS CESENA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.99,GALLIANI Francesca roma,AF,2008,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
27.99,ROSITI Emma,AF,2008,PE001 ASD U.S. ATERNO PESCARA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.47,VALENTINI Giulia,JF,2006,RM243 SPORT RACE S.S.D. A R.L.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.65,MACALUSO Elisa,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.07,LOMBARDINI Maria vittor,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.57,CATANIA Elena,AF,2008,PG018 ATL. ARCS CUS PERUGIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.01,CULA Mirella,AF,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.14,ALBERTINI Valentina,SF,2000,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.38,SENESE Vanessa,AF,2007,CB061 ATHLETIC CLUB TERMOLI ASD,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.02,VANZOLINI Elena,AF,2008,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.43,GOTI Carolina,AF,2008,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.66,AGOSTINI Giulia,JF,2006,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.84,LORENZINI Sara,SF,2001,MC007 GROTTINI TEAM RECANATI ASD,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.37,BUCCOLINI Alice,JF,2006,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.16,SPINELLI Barbara,JF,2006,BA006 USD ELITE GIOVANI ATLETI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.56,BENNARDI Nastasia,PF,2002,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.76,PALOMBO Francesca,JF,2006,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.84,PUCCINI Lucrezia,PF,2004,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.2,PETRICCA Maddalena,JF,2005,RM196 A.S.D. ATL. VILLA GUGLIELMI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.69,AMBROSIO Mariantonietta,JF,2005,RM196 A.S.D. ATL. VILLA GUGLIELMI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.44,GRAZIANI Teresa,AF,2008,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.93,CARRIERI Mirangela,AF,2007,BA720 ATLETICA MEDITERRANEA BARI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.19,MENCARELLI Sofia,JF,2006,AR053 ALGA ATLETICA AREZZO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.61,PEREZ Veronica patricia,SF45,1979,AN001 ATLETICA OSIMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.66,COLETTA Ester,JF,2005,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.98,BENINCASA Caterina,PF,2002,AR053 ALGA ATLETICA AREZZO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.62,PACINI Elisa,JF,2005,PT115 PISTOIATLETICA 1983,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.8,BAZZURRI Veronica,AF,2008,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.82,TARANTINO Ilaria,AF,2008,AR053 ALGA ATLETICA AREZZO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.23,TROIANIELLO Alice,JF,2006,RM232 ASD ROMATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.3,AMBROSINI Sofia,AF,2007,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.39,CONTI Giulia,JF,2005,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
28.79,SEOLI Rachele,AF,2007,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.16,CUDINI Alessia,AF,2008,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.26,BELLINI Bianca,JF,2006,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.41,MONTI Alice,AF,2008,BO015 A.S.D. FRANCESCO FRANCIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.51,CALVARUSO Camilla,AF,2008,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.58,ARMILLOTTA Anna,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.11,VAGNARELLI Agnese,AF,2008,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.55,INDUTI Cecilia,AF,2007,FM003 SPORT ATL. FERMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.81,GOGLIA Maia sofia,JF,2005,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
30.09,BRONZO Francesca,AF,2007,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
31.0,BERALDO Martina,JF,2005,RS048 TOP RUNNERS CASTELLI ROMANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
32.17,DAMIANO Alice,AF,2007,AQ006 A.S.D. ATLETICA L'AQUILA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.52,BARTOLINI Caterina,AF,2008,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.66,RUGGIERO Sofia,JF,2006,RS048 TOP RUNNERS CASTELLI ROMANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
29.94,SPERANZONI Sole,AF,2007,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
